"","X1","X2"
"11593","TMS14F1113P0003","250341427"
"11594","TMS14F1173P0012","250341439"
"11595","TMS14F1317P0277","250341493"
"11596","TMS13F1044P0002","250341507"
"11597","TMS14F1293P0076","250341466"
"11598","F226P003","250597269"
"11599","F226P012","250597246"
"11600","F219P007","250597300"
"11601","F219P007","250597305"
"11602","F219P005","250597289"
"11603","F219P006","250597297"
"11604","F219P006","250597292"
"11605","F219P005","250597284"
"11606","F226P004","250597277"
"11607","F216P032","250597320"
"11608","F216P032","250597315"
"11609","F226P002","250597253"
"11610","F216P029","250597291"
"11611","F216P029","250597296"
"11612","F216P022","250597240"
"11613","F216P023","250597248"
"11614","F216P023","250597243"
"11615","F216P022","250597235"
"11616","F216P024","250597256"
"11617","F216P024","250597251"
"11618","F226P001","250597245"
"11619","F216P031","250597307"
"11620","F226P005","250597285"
"11621","F216P030","250597299"
"11622","F216P021","250597227"
"11623","F216P021","250597232"
"11624","F226P002","250597310"
"11625","F216P031","250597312"
"11626","F226P011","250597238"
"11627","F226P015","250597270"
"11628","F216P034","250597241"
"11629","F216P034","250597236"
"11630","F216P015","250597274"
"11631","F216P015","250597279"
"11632","F216P017","250597290"
"11633","F216P017","250597295"
"11634","F226P013","250597254"
"11635","F219P003","250597268"
"11636","F219P001","250597252"
"11637","F219P003","250597273"
"11638","F219P001","250597257"
"11639","F216P011","250597247"
"11640","F216P011","250597242"
"11641","F216P009","250597226"
"11642","F216P013","250597263"
"11643","F219P009","250597321"
"11644","F216P013","250597258"
"11645","F216P009","250597231"
"11646","F219P009","250597316"
"11647","F226P008","250597309"
"11648","F216P010","250597234"
"11649","F216P010","250597239"
"11650","F219P011","250597294"
"11651","F216P019","250597306"
"11652","F219P010","250597229"
"11653","F216P019","250597311"
"11654","F216P020","250597314"
"11655","F216P020","250597319"
"11656","F216P035","250597249"
"11657","F216P035","250597244"
"11658","F216P018","250597298"
"11659","F219P010","250597286"
"11660","F226P016","250597278"
"11661","F216P030","250597304"
"11662","F226P001","250597302"
"11663","F226P009","250597317"
"11664","F216P025","250597264"
"11665","F216P027","250597280"
"11666","F216P028","250597283"
"11667","F216P027","250597275"
"11668","F216P028","250597288"
"11669","F219P011","250597237"
"11670","F226P007","250597301"
"11671","F216P025","250597259"
"11672","F216P026","250597267"
"11673","F216P026","250597272"
"11674","F216P033","250597228"
"11675","F226P014","250597262"
"11676","F219P004","250597281"
"11677","F216P016","250597287"
"11678","F216P016","250597282"
"11679","F219P004","250597276"
"11680","F226P003","250597318"
"11681","F216P033","250597233"
"11682","F226P006","250597293"
"11683","F216P018","250597303"
"11684","F219P008","250597308"
"11685","F219P002","250597260"
"11686","F219P002","250597265"
"11687","F216P014","250597266"
"11688","F219P008","250597313"
"11689","F216P012","250597255"
"11690","F216P014","250597271"
"11691","F226P010","250597230"
"11692","F216P012","250597250"
"11693","2013_10034_10","250164209"
"11694","2013_10368_20","250164166"
"11695","2013_10365_29","250164402"
"11696","TMS13F2051P0005","250475056"
"11697","2013_10368_9","250164155"
"11698","2013_10069_12","250164141"
"11699","2013_10064_11","250164262"
"11700","2013_10124_5","250164355"
"11701","TMS13F1246P0001","250475069"
"11702","TMS13F1093P0011","250475027"
"11703","2013_10060_26","250164127"
"11704","2013_10119_5","250164337"
"11705","2013_10139_14","250164380"
"11706","2013_10059_7","250164096"
"11707","TMS13F2008P0017","250475111"
"11708","2013_10120_5","250164345"
"11709","2013_10060_17","250164118"
"11710","2013_10064_18","250164269"
"11711","2013_10064_20","250164271"
"11712","2013_10034_18","250164217"
"11713","2013_10139_23","250164389"
"11714","2013_10143_1","250164391"
"11715","TMS13F1426P0009","250475087"
"11716","2013_10063_6","250164226"
"11717","2013_10063_24","250164244"
"11718","2013_10006_22","250164082"
"11719","2013_10064_19","250164270"
"11720","2013_10139_22","250164388"
"11721","2013_10063_7","250164227"
"11722","TMS13F1247P0006","250475077"
"11723","TMS13F1068P0004","250475066"
"11724","2013_10034_17","250164216"
"11725","2013_10139_5","250164371"
"11726","2013_10060_9","250164110"
"11727","2013_10368_7","250164421"
"11728","2013_10059_11","250164100"
"11729","2013_10139_6","250164372"
"11730","2013_10119_6","250164338"
"11731","2013_10365_40","250164413"
"11732","2013_10064_37","250164288"
"11733","2013_10365_38","250164411"
"11734","2013_10069_13","250164142"
"11735","2013_10063_23","250164243"
"11736","2013_10064_36","250164287"
"11737","2013_10368_11","250164157"
"11738","TMS13F2032P0014","250475032"
"11739","2013_10060_8","250164109"
"11740","2013_10059_12","250164101"
"11741","TMS13F1274P0001","250475109"
"11742","2013_10368_10","250164156"
"11743","2013_10034_11","250164210"
"11744","2013_10365_28","250164401"
"11745","2013_10365_37","250164410"
"11746","2013_10069_22","250164151"
"11747","2013_10060_16","250164117"
"11748","2013_10064_2","250164253"
"11749","TMS13F1114P0001","250475091"
"11750","TMS13F1298P0007","250475054"
"11751","2013_10368_6","250164420"
"11752","TMS13F2065P0005","250475080"
"11753","2013_10060_18","250164119"
"11754","2013_10006_29","250164089"
"11755","TMS13F1174P0001","250475052"
"11756","2013_10060_25","250164126"
"11757","2013_10124_6","250164356"
"11758","2013_10119_4","250164336"
"11759","TMS13F1116P0001","250475107"
"11760","2013_10064_26","250164277"
"11761","2013_10063_16","250164236"
"11762","2013_10006_23","250164083"
"11763","2013_10063_15","250164235"
"11764","2013_10059_1","250164090"
"11765","TMS13F1068P0024","250475074"
"11766","2013_10365_30","250164403"
"11767","2013_10063_14","250164234"
"11768","2013_10064_27","250164278"
"11769","TMS13F1208P0017","250475045"
"11770","2013_10006_24","250164084"
"11771","2013_10064_4","250164255"
"11772","2013_10064_30","250164281"
"11773","2013_10060_1","250164102"
"11774","2013_10365_32","250164405"
"11775","2013_10069_19","250164148"
"11776","2013_10069_20","250164149"
"11777","2013_10064_28","250164279"
"11778","2013_10365_31","250164404"
"11779","TMS13F1425P0004","250475063"
"11780","TMS13F1103P0003","250475059"
"11781","2013_10069_21","250164150"
"11782","2013_10064_29","250164280"
"11783","2013_10064_3","250164254"
"11784","2013_10060_2","250164103"
"11785","TMS13F2085P0004","250475112"
"11786","2013_10034_1","250164200"
"11787","TMS13F1104P0001","250475067"
"11788","2013_10069_23","250164152"
"11789","TMS13F1187P0001","250475084"
"11790","2013_10060_15","250164116"
"11791","TMS13F1297P0002","250475046"
"11792","2013_10368_1","250164415"
"11793","2013_10034_12","250164211"
"11794","2013_10060_24","250164125"
"11795","2013_10124_7","250164357"
"11796","2013_10139_7","250164373"
"11797","2013_10069_18","250164147"
"11798","2013_10365_36","250164409"
"11799","TMS13F1081P0010","250475090"
"11800","2013_10086_6","250164332"
"11801","2013_10368_22","250164168"
"11802","2013_10064_38","250164289"
"11803","2013_10060_11","250164112"
"11804","2013_10063_1","250164221"
"11805","2013_10069_10","250164139"
"11806","2013_10139_3","250164369"
"11807","2013_10139_19","250164385"
"11808","2013_10365_26","250164399"
"11809","2013_10064_13","250164264"
"11810","TMS13F2006P0006","250475103"
"11811","TMS13F1066P0033","250475058"
"11812","TMS13F1021P0005","250475025"
"11813","2013_10086_2","250164328"
"11814","2013_10139_21","250164387"
"11815","TMS13F1261P0001","250475085"
"11816","2013_10365_27","250164400"
"11817","TMS13F1042P0001","250475049"
"11818","2013_10063_5","250164225"
"11819","2013_10064_34","250164285"
"11820","2013_10034_9","250164208"
"11821","TMS13F1310P0004","250475086"
"11822","2013_10034_19","250164218"
"11823","2013_10064_25","250164276"
"11824","TMS13F1400P0001","250475047"
"11825","TMS13F1168P0001","250475028"
"11826","2013_10006_16","250164075"
"11827","2013_10064_40","250164291"
"11828","2013_10060_6","250164107"
"11829","TMS13F1304P0002","250475070"
"11830","TMS13F2061P0005","250475072"
"11831","2013_10006_20","250164080"
"11832","TMS13F1376P0018","250475039"
"11833","2013_10139_11","250164377"
"11834","TMS13F1256P0003","250475101"
"11835","2013_10063_52","250164248"
"11836","2013_10060_28","250164129"
"11837","2013_10124_3","250164353"
"11838","2013_10368_8","250164422"
"11839","2013_10069_14","250164143"
"11840","2013_10064_9","250164260"
"11841","2013_10120_8","250164349"
"11842","TMS13F1142P0002","250475020"
"11843","2013_10119_8","250164340"
"11844","TMS13F2028P0001","250475024"
"11845","2013_10368_12","250164158"
"11846","2013_10059_6","250164095"
"11847","2013_10069_2","250164131"
"11848","2013_10120_4","250164344"
"11849","2013_10126_6","250164365"
"11850","2013_10368_14","250164160"
"11851","2013_10064_21","250164272"
"11852","TMS13F1035P0001","250475041"
"11853","TMS13F1064P0053","250475105"
"11854","TMS13F1178P0001","250475060"
"11855","2013_10069_4","250164133"
"11856","2013_10139_13","250164379"
"11857","TMS13F1201P0004","250475108"
"11858","2013_10120_6","250164346"
"11859","TMS13F1062P0001","250475097"
"11860","2013_10059_8","250164097"
"11861","TMS13F1066P0012","250475042"
"11862","2013_10126_2","250164361"
"11863","2013_10368_18","250164164"
"11864","2013_10064_42","250164293"
"11865","2013_10069_8","250164137"
"11866","2013_10064_17","250164268"
"11867","2013_10006_14","250164073"
"11868","2013_10143_3","250164393"
"11869","TMS13F1315P0008","250475102"
"11870","2013_10034_7","250164206"
"11871","2013_10139_15","250164381"
"11872","2013_10086_4","250164330"
"11873","2013_10034_5","250164204"
"11874","2013_10143_5","250164395"
"11875","TMS13F1064P0072","250475026"
"11876","TMS13F1283P0002","250475030"
"11877","TMS13F1064P0074","250475034"
"11878","2013_10064_15","250164266"
"11879","2013_10368_16","250164162"
"11880","2013_10126_4","250164363"
"11881","2013_10069_6","250164135"
"11882","2013_10139_17","250164383"
"11883","2013_10064_44","250164295"
"11884","TMS13F1274P0004","250475022"
"11885","2013_10124_9","250164359"
"11886","2013_10069_1","250164130"
"11887","2013_10069_16","250164145"
"11888","2013_10139_9","250164375"
"11889","2013_10069_25","250164154"
"11890","2013_10120_9","250164350"
"11891","TMS13F1052P0023","250475073"
"11892","TMS13F1186P0017","250475076"
"11893","2013_10063_11","250164231"
"11894","2013_10060_13","250164114"
"11895","2013_10365_24","250164397"
"11896","2013_10034_14","250164213"
"11897","2013_10368_3","250164417"
"11898","TMS13F1072P0002","250475017"
"11899","TMS13F1426P0005","250475079"
"11900","TMS13F1230P0001","250475061"
"11901","2013_10063_20","250164240"
"11902","2013_10063_27","250164246"
"11903","2013_10034_3","250164202"
"11904","2013_10063_18","250164238"
"11905","2013_10063_54","250164250"
"11906","2013_10365_34","250164407"
"11907","TMS13F2059P0002","250475048"
"11908","2013_10124_1","250164351"
"11909","2013_10060_5","250164106"
"11910","TMS13F2069P0026","250475088"
"11911","2013_10124_2","250164352"
"11912","2013_10064_7","250164258"
"11913","2013_10006_17","250164077"
"11914","TMS13F1049P0001","250475057"
"11915","2013_10063_3","250164223"
"11916","2013_10064_24","250164275"
"11917","2013_10059_3","250164092"
"11918","2013_10120_1","250164341"
"11919","2013_10059_4","250164093"
"11920","2013_10139_10","250164376"
"11921","2013_10120_2","250164342"
"11922","2013_10006_18","250164078"
"11923","TMS13F2046P0002","250475040"
"11924","2013_10064_23","250164274"
"11925","TMS13F1114P0005","250475099"
"11926","2013_10063_10","250164230"
"11927","2013_10365_23","250164396"
"11928","2013_10365_35","250164408"
"11929","2013_10060_23","250164124"
"11930","2013_10368_2","250164416"
"11931","TMS13F1461P0002","250475095"
"11932","2013_10124_8","250164358"
"11933","2013_10060_21","250164122"
"11934","TMS13F1052P0013","250475065"
"11935","TMS13F1217P0043","250475053"
"11936","2013_10069_15","250164144"
"11937","2013_10365_33","250164406"
"11938","2013_10006_27","250164087"
"11939","TMS13F1192P0001","250475100"
"11940","2013_10063_21","250164241"
"11941","2013_10063_9","250164229"
"11942","2013_10034_15","250164214"
"11943","TMS13F1319P0013","250475110"
"11944","TMS13F1302P0001","250475062"
"11945","2013_10063_19","250164239"
"11946","2013_10063_12","250164232"
"11947","2013_10069_17","250164146"
"11948","2013_10139_2","250164368"
"11949","2013_10365_25","250164398"
"11950","2013_10368_4","250164418"
"11951","TMS13F2084P0002","250475104"
"11952","TMS13F1064P0062","250475018"
"11953","TMS13F1058P0001","250475089"
"11954","TMS13F1102P0002","250475051"
"11955","2013_10069_24","250164153"
"11956","2013_10059_2","250164091"
"11957","2013_10064_6","250164257"
"11958","TMS13F1205P0020","250475037"
"11959","TMS13F1112P0001","250475083"
"11960","2013_10119_1","250164333"
"11961","2013_10139_1","250164367"
"11962","2013_10064_33","250164284"
"11963","2013_10119_2","250164334"
"11964","2013_10060_4","250164105"
"11965","2013_10064_32","250164283"
"11966","2013_10119_3","250164335"
"11967","2013_10060_3","250164104"
"11968","2013_10064_5","250164256"
"11969","2013_10063_17","250164237"
"11970","2013_10060_19","250164120"
"11971","TMS13F1262P0001","250475093"
"11972","TMS13F1172P0001","250475044"
"11973","2013_10064_31","250164282"
"11974","2013_10006_26","250164086"
"11975","2013_10034_13","250164212"
"11976","2013_10006_25","250164085"
"11977","TMS13F1414P0009","250475055"
"11978","TMS13F1296P0006","250475038"
"11979","2013_10060_22","250164123"
"11980","2013_10059_9","250164098"
"11981","TMS13F2074P0003","250475096"
"11982","2013_10064_1","250164252"
"11983","2013_10120_7","250164347"
"11984","TMS13F1334P0006","250475023"
"11985","TMS13F1182P0002","250475068"
"11986","TMS13F1081P0015","250475106"
"11987","2013_10069_3","250164132"
"11988","2013_10365_41","250164414"
"11989","2013_10006_28","250164088"
"11990","2013_10060_20","250164121"
"11991","2013_10368_13","250164159"
"11992","2013_10034_16","250164215"
"11993","2013_10126_7","250164366"
"11994","2013_10368_5","250164419"
"11995","TMS13F1052P0046","250475081"
"11996","2013_10063_13","250164233"
"11997","2013_10063_8","250164228"
"11998","2013_10006_15","250164074"
"11999","TMS13F1353P0002","250475031"
"12000","TMS13F1304P0003","250475078"
"12001","2013_10064_8","250164259"
"12002","2013_10139_24","250164390"
"12003","TMS13F1021P0008","250475033"
"12004","2013_10063_4","250164224"
"12005","TMS13F1201P0018","250475021"
"12006","2013_10060_7","250164108"
"12007","TMS13F1425P0009","250475071"
"12008","2013_10064_35","250164286"
"12009","2013_10063_22","250164242"
"12010","2013_10006_21","250164081"
"12011","2013_10139_12","250164378"
"12012","TMS13F1098P0003","250475043"
"12013","2013_10059_5","250164094"
"12014","2013_10064_22","250164273"
"12015","2013_10139_4","250164370"
"12016","2013_10006_19","250164079"
"12017","2013_10124_4","250164354"
"12018","TMS13F1105P0007","250475075"
"12019","2013_10120_3","250164343"
"12020","2013_10060_27","250164128"
"12021","2013_10119_7","250164339"
"12022","TMS13F1201P0022","250475029"
"12023","2013_10034_20","250164219"
"12024","2013_10060_14","250164115"
"12025","TMS13F1094P0003","250475035"
"12026","2013_10034_2","250164201"
"12027","2013_10064_10","250164261"
"12028","2013_10063_55","250164251"
"12029","2013_10063_53","250164249"
"12030","TMS13F1066P0021","250475050"
"12031","2013_10365_39","250164412"
"12032","TMS13F1188P0002","250475092"
"12033","2013_10139_20","250164386"
"12034","TMS13F2052P0002","250475064"
"12035","2013_10069_11","250164140"
"12036","2013_10064_39","250164290"
"12037","2013_10034_4","250164203"
"12038","TMS13F1168P0004","250475036"
"12039","2013_10063_26","250164245"
"12040","2013_10069_9","250164138"
"12041","2013_10060_12","250164113"
"12042","2013_10086_1","250164327"
"12043","2013_10064_12","250164263"
"12044","2013_10368_21","250164167"
"12045","2013_10064_41","250164292"
"12046","2013_10063_2","250164222"
"12047","2013_10139_8","250164374"
"12048","2013_10126_1","250164360"
"12049","TMS13F1315P0001","250475094"
"12050","2013_10064_16","250164267"
"12051","2013_10064_43","250164294"
"12052","2013_10368_19","250164165"
"12053","2013_10143_2","250164392"
"12054","2013_10034_8","250164207"
"12055","2013_10069_7","250164136"
"12056","2013_10139_16","250164382"
"12057","2013_10139_18","250164384"
"12058","2013_10064_14","250164265"
"12059","2013_10126_5","250164364"
"12060","2013_10368_15","250164161"
"12061","2013_10069_5","250164134"
"12062","2013_10086_3","250164329"
"12063","2013_10060_10","250164111"
"12064","2013_10063_28","250164247"
"12065","2013_10086_5","250164331"
"12066","2013_10126_3","250164362"
"12067","2013_10368_17","250164163"
"12068","2013_10143_4","250164394"
"12069","2013_10034_6","250164205"
"12070","2013_10059_10","250164099"
"12071","2013_10154_10","250251244"
"12072","2013_10303_4","250164469"
"12073","2013_20110_12","250164903"
"12074","2013_10177_14","250164770"
"12075","2013_10221_9","250164780"
"12076","2013_20110_2","250164893"
"12077","2013_10387_1","250164792"
"12078","2013_10154_8","250251243"
"12079","2013_10122_10","250164754"
"12080","2013_10177_4","250164760"
"12081","2013_10145_37","250164652"
"12082","2013_20077_4","250164801"
"12083","2013_10007_1","250164708"
"12084","2013_20077_25","250164854"
"12085","2013_1212_55","250251227"
"12086","2013_1202_46","250251237"
"12087","2013_20005_3","250164925"
"12088","2013_10060_27","250251198"
